customer_id,tenure_months,monthly_charges,contract,internet_service,tech_support,payment_method,support_tickets,churn
CX02518,18,72.12,Month-to-month,Fiber,Yes,Electronic check,1,1
CX02519,68,39.34,Month-to-month,Fiber,No,Electronic check,4,0
CX02520,32,79.43,Month-to-month,DSL,Yes,Mailed check,2,1
CX02521,54,80.8,Month-to-month,None,No,Credit card,3,0
CX02522,63,60.44,Two year,DSL,No,Credit card,1,0
CX02523,26,108.9,Month-to-month,Fiber,No,Bank transfer,1,1
CX02524,62,68.67,Two year,Fiber,Yes,Electronic check,0,0
CX02525,6,73.06,Month-to-month,DSL,Yes,Electronic check,0,1
CX02526,22,45.74,Two year,Fiber,No,Mailed check,0,0
CX02527,51,30.01,Month-to-month,Fiber,No,Bank transfer,1,0
CX02528,55,52.98,Two year,None,No,Bank transfer,1,0
CX02529,71,59.8,Month-to-month,Fiber,No,Credit card,1,0
CX02530,31,56.85,Month-to-month,DSL,Yes,Credit card,0,0
CX02531,2,83.8,Month-to-month,Fiber,Yes,Electronic check,2,1
CX02532,32,18.0,Month-to-month,None,Yes,Electronic check,4,0
CX02533,56,41.91,Month-to-month,Fiber,Yes,Mailed check,1,0
CX02534,9,26.67,One year,None,No,Electronic check,3,0
CX02535,13,96.41,Month-to-month,DSL,No,Credit card,0,1
CX02536,30,54.44,Two year,None,Yes,Bank transfer,2,0
CX02537,34,55.54,Month-to-month,DSL,No,Electronic check,5,1
CX02538,32,42.62,Two year,Fiber,Yes,Mailed check,2,0
CX02539,38,86.68,Month-to-month,Fiber,Yes,Credit card,3,1
CX02540,45,57.81,Month-to-month,None,No,Credit card,2,0
CX02541,45,71.77,Month-to-month,Fiber,No,Electronic check,0,0
CX02542,30,22.09,Month-to-month,DSL,Yes,Credit card,1,0
CX02543,72,92.67,Month-to-month,DSL,No,Bank transfer,1,0
CX02544,36,75.58,One year,Fiber,No,Credit card,3,0
CX02545,50,79.04,Month-to-month,Fiber,Yes,Mailed check,2,0
CX02546,48,94.12,Month-to-month,Fiber,Yes,Electronic check,1,0
CX02547,29,62.64,Month-to-month,Fiber,No,Credit card,3,1
CX02548,47,63.22,One year,Fiber,No,Bank transfer,5,0
CX02549,52,82.71,Month-to-month,Fiber,No,Electronic check,1,0
CX02550,35,76.3,Month-to-month,DSL,No,Credit card,1,0
CX02551,34,61.51,Two year,None,No,Credit card,2,1
CX02552,44,67.88,Month-to-month,Fiber,Yes,Electronic check,0,0
CX02553,30,55.8,Month-to-month,Fiber,Yes,Credit card,2,1
CX02554,55,82.66,Month-to-month,Fiber,No,Credit card,2,1
CX02555,27,87.48,Two year,Fiber,No,Bank transfer,2,1
CX02556,7,67.03,Month-to-month,Fiber,Yes,Mailed check,0,1
CX02557,36,108.31,Two year,Fiber,Yes,Credit card,1,0
CX02558,65,33.03,Month-to-month,DSL,No,Bank transfer,2,0
CX02559,21,61.78,Month-to-month,DSL,Yes,Mailed check,1,0
CX02560,23,104.63,One year,None,Yes,Electronic check,2,0
CX02561,18,57.64,One year,DSL,No,Credit card,0,0
CX02562,67,31.67,Month-to-month,DSL,Yes,Credit card,1,0
CX02563,11,97.69,One year,None,No,Credit card,2,1
CX02564,32,78.96,Month-to-month,Fiber,No,Credit card,2,1
CX02565,32,40.61,Two year,Fiber,Yes,Bank transfer,1,0
CX02566,41,84.02,One year,Fiber,No,Electronic check,2,0
CX02567,22,44.39,Two year,Fiber,Yes,Credit card,1,0
CX02568,55,37.39,One year,DSL,Yes,Electronic check,0,0
CX02569,61,63.59,One year,DSL,Yes,Mailed check,0,0
CX02570,32,56.34,Two year,Fiber,Yes,Credit card,1,0
CX02571,62,42.74,One year,DSL,Yes,Electronic check,0,0
CX02572,9,58.89,Month-to-month,Fiber,Yes,Credit card,1,0
CX02573,25,44.8,One year,DSL,Yes,Electronic check,3,0
CX02574,64,68.27,Month-to-month,None,No,Credit card,1,1
CX02575,45,66.44,One year,Fiber,No,Electronic check,1,1
CX02576,13,83.38,Two year,DSL,Yes,Electronic check,3,0
CX02577,65,56.93,One year,DSL,No,Bank transfer,1,0
CX02578,64,37.59,Two year,DSL,Yes,Bank transfer,0,0
CX02579,26,37.86,Month-to-month,Fiber,Yes,Bank transfer,2,0
CX02580,14,61.53,Month-to-month,DSL,No,Electronic check,0,0
CX02581,40,100.83,Month-to-month,Fiber,No,Electronic check,3,1
CX02582,43,85.67,Month-to-month,Fiber,No,Bank transfer,1,1
CX02583,32,52.82,Month-to-month,Fiber,No,Credit card,2,0
CX02584,52,87.74,Month-to-month,None,No,Mailed check,0,0
CX02585,47,41.38,Month-to-month,Fiber,No,Credit card,4,0
CX02586,57,89.31,One year,Fiber,No,Electronic check,2,0
CX02587,70,58.52,One year,None,No,Bank transfer,1,0
CX02588,55,83.92,One year,Fiber,No,Credit card,1,0
CX02589,10,80.7,One year,DSL,No,Electronic check,3,1
CX02590,1,60.85,Two year,None,No,Credit card,0,1
CX02591,70,74.19,One year,DSL,No,Bank transfer,1,0
CX02592,59,43.43,Month-to-month,Fiber,Yes,Credit card,3,0
CX02593,48,65.34,Month-to-month,DSL,No,Bank transfer,1,0
CX02594,19,90.86,Month-to-month,Fiber,No,Electronic check,1,1
CX02595,58,157.36,Month-to-month,Fiber,No,Bank transfer,1,0
CX02596,8,82.48,Two year,DSL,Yes,Bank transfer,0,0
CX02597,46,68.91,Month-to-month,DSL,No,Bank transfer,1,0
CX02598,28,44.63,Two year,None,Yes,Electronic check,0,0
CX02599,63,90.34,Month-to-month,DSL,No,Electronic check,1,1
CX02600,50,30.43,Month-to-month,None,Yes,Credit card,2,0
CX02601,24,49.27,Two year,Fiber,No,Credit card,2,0
CX02602,57,74.88,One year,Fiber,Yes,Electronic check,0,0
CX02603,51,40.38,Two year,Fiber,No,Bank transfer,0,0
CX02604,19,100.96,Month-to-month,DSL,Yes,Credit card,1,0
CX02605,20,91.1,Two year,Fiber,No,Electronic check,1,1
CX02606,28,54.44,Month-to-month,DSL,No,Bank transfer,1,1
CX02607,37,54.73,Month-to-month,Fiber,No,Electronic check,2,1
CX02608,20,37.88,Month-to-month,Fiber,No,Bank transfer,2,1
CX02609,50,36.08,One year,Fiber,No,Bank transfer,1,0
CX02610,38,76.75,Two year,Fiber,No,Credit card,1,0
CX02611,15,80.74,One year,Fiber,Yes,Credit card,1,1
CX02612,51,74.74,Two year,DSL,Yes,Electronic check,3,0
CX02613,5,72.85,Month-to-month,Fiber,No,Bank transfer,1,0
CX02614,67,54.62,Month-to-month,None,Yes,Electronic check,1,0
CX02615,57,74.94,Month-to-month,DSL,No,Mailed check,1,0
CX02616,7,34.5,Two year,Fiber,No,Electronic check,2,0
CX02617,59,67.17,Month-to-month,Fiber,No,Electronic check,1,0
CX02618,24,99.52,Month-to-month,Fiber,Yes,Electronic check,0,1
CX02619,48,96.19,Month-to-month,DSL,Yes,Electronic check,1,0
CX02620,17,56.76,One year,Fiber,No,Bank transfer,2,1
CX02621,24,59.61,Two year,DSL,Yes,Electronic check,2,0
CX02622,2,97.4,Two year,Fiber,Yes,Credit card,0,1
CX02623,48,106.45,One year,Fiber,No,Mailed check,1,0
CX02624,43,33.95,One year,None,Yes,Credit card,3,0
CX02625,7,57.57,One year,DSL,No,Electronic check,1,1
CX02626,20,72.16,One year,Fiber,Yes,Electronic check,1,0
CX02627,48,93.89,One year,Fiber,No,Electronic check,0,0
CX02628,58,48.49,Two year,Fiber,No,Credit card,3,0
CX02629,42,81.17,Two year,Fiber,No,Electronic check,1,0
CX02630,12,60.36,Month-to-month,DSL,Yes,Mailed check,2,1
CX02631,45,119.45,Month-to-month,DSL,Yes,Credit card,1,0
CX02632,17,76.49,Two year,DSL,No,Credit card,2,0
CX02633,33,64.02,One year,DSL,No,Mailed check,2,0
CX02634,35,59.6,Month-to-month,DSL,No,Electronic check,4,1
CX02635,17,90.32,Two year,DSL,No,Electronic check,1,0
CX02636,59,82.0,Month-to-month,Fiber,No,Bank transfer,5,1
CX02637,53,43.09,Month-to-month,DSL,No,Credit card,2,0
CX02638,8,71.8,Month-to-month,Fiber,No,Electronic check,2,1
CX02639,34,37.43,Month-to-month,Fiber,No,Bank transfer,2,0
CX02640,9,50.31,Month-to-month,Fiber,No,Electronic check,0,0
CX02641,54,38.41,Month-to-month,DSL,Yes,Bank transfer,1,0
CX02642,28,37.72,Month-to-month,DSL,No,Electronic check,2,1
CX02643,27,51.84,Month-to-month,Fiber,No,Credit card,2,0
CX02644,18,45.36,One year,DSL,No,Credit card,0,1
CX02645,7,78.67,Month-to-month,DSL,No,Credit card,0,1
CX02646,10,84.61,One year,DSL,No,Bank transfer,0,1
CX02647,40,61.73,Two year,Fiber,Yes,Electronic check,4,0
CX02648,53,42.29,Two year,Fiber,No,Credit card,0,0
CX02649,45,84.78,One year,None,No,Bank transfer,0,0
CX02650,17,22.3,One year,Fiber,Yes,Electronic check,1,0
CX02651,67,24.35,Month-to-month,Fiber,No,Electronic check,0,0
CX02652,47,83.08,Two year,DSL,No,Electronic check,1,0
CX02653,64,81.51,One year,Fiber,Yes,Credit card,0,0
CX02654,1,88.54,Month-to-month,Fiber,No,Bank transfer,0,1
CX02655,5,62.25,One year,Fiber,No,Bank transfer,2,0
CX02656,5,39.15,Month-to-month,Fiber,Yes,Electronic check,1,1
CX02657,56,55.76,Month-to-month,Fiber,Yes,Bank transfer,2,0
CX02658,27,79.54,Month-to-month,DSL,Yes,Mailed check,1,1
CX02659,19,50.08,Two year,Fiber,Yes,Electronic check,1,0
CX02660,43,51.5,Month-to-month,None,No,Credit card,3,0
CX02661,51,36.2,Month-to-month,Fiber,Yes,Electronic check,3,0
CX02662,33,41.3,Two year,Fiber,Yes,Credit card,1,0
CX02663,28,85.64,One year,DSL,No,Bank transfer,0,0
CX02664,28,77.06,One year,Fiber,Yes,Credit card,2,0
CX02665,24,41.35,One year,Fiber,Yes,Credit card,0,0
CX02666,28,43.15,One year,DSL,No,Bank transfer,1,0
CX02667,36,54.6,Month-to-month,DSL,No,Mailed check,2,0
CX02668,24,79.12,Month-to-month,None,No,Bank transfer,1,1
CX02669,39,41.2,Month-to-month,Fiber,No,Mailed check,0,0
CX02670,47,63.29,One year,None,Yes,Credit card,2,0
CX02671,51,19.63,Month-to-month,Fiber,Yes,Electronic check,2,0
CX02672,1,39.24,Month-to-month,DSL,No,Credit card,0,0
CX02673,46,76.31,Two year,Fiber,No,Credit card,2,0
CX02674,23,86.85,Two year,DSL,Yes,Mailed check,1,0
CX02675,49,41.47,Two year,DSL,Yes,Credit card,0,0
CX02676,70,49.93,Month-to-month,None,No,Credit card,1,0
CX02677,28,84.65,Two year,Fiber,Yes,Credit card,0,0
CX02678,9,58.4,Month-to-month,Fiber,No,Electronic check,2,1
CX02679,49,55.06,Two year,DSL,Yes,Bank transfer,1,0
CX02680,24,78.49,One year,DSL,Yes,Mailed check,2,0
CX02681,25,71.35,Two year,Fiber,Yes,Electronic check,0,0
CX02682,45,91.59,Two year,DSL,Yes,Bank transfer,0,0
CX02683,44,84.57,Month-to-month,Fiber,Yes,Credit card,2,0
CX02684,2,54.31,Month-to-month,None,No,Mailed check,0,1
CX02685,34,64.4,Two year,None,No,Electronic check,2,0
CX02686,28,65.71,Month-to-month,Fiber,No,Electronic check,1,1
CX02687,41,37.08,Month-to-month,DSL,Yes,Credit card,3,0
CX02688,46,45.53,One year,None,No,Credit card,1,0
CX02689,2,88.51,Month-to-month,Fiber,No,Electronic check,1,1
CX02690,5,31.98,Month-to-month,DSL,Yes,Electronic check,1,0
CX02691,36,89.02,Month-to-month,DSL,No,Electronic check,3,1
CX02692,61,73.35,Month-to-month,DSL,No,Mailed check,2,0
CX02693,16,63.98,Two year,Fiber,No,Mailed check,0,0
CX02694,9,78.94,Two year,DSL,No,Electronic check,1,0
CX02695,28,77.57,Two year,Fiber,No,Bank transfer,1,0
CX02696,20,93.76,One year,Fiber,No,Electronic check,1,0
CX02697,6,58.22,One year,Fiber,No,Bank transfer,2,0
CX02698,67,62.02,Month-to-month,None,Yes,Bank transfer,2,0
CX02699,48,61.63,Two year,Fiber,Yes,Bank transfer,2,0
CX02700,58,108.63,Month-to-month,Fiber,No,Bank transfer,1,1
CX02701,65,87.95,Month-to-month,Fiber,Yes,Bank transfer,1,0
CX02702,46,46.67,Month-to-month,DSL,No,Bank transfer,0,0
CX02703,26,59.71,Month-to-month,DSL,No,Mailed check,2,1
CX02704,1,51.5,Month-to-month,DSL,No,Electronic check,0,1
CX02705,8,67.38,One year,DSL,Yes,Electronic check,0,1
CX02706,23,71.81,Month-to-month,Fiber,Yes,Mailed check,1,1
CX02707,45,117.72,One year,Fiber,No,Bank transfer,4,1
CX02708,48,26.8,One year,None,Yes,Electronic check,0,0
CX02709,10,89.8,One year,Fiber,No,Credit card,2,1
CX02710,19,76.74,One year,DSL,No,Bank transfer,2,0
CX02711,65,51.61,One year,DSL,No,Credit card,1,0
CX02712,22,63.81,Month-to-month,DSL,Yes,Electronic check,2,0
CX02713,9,56.18,One year,None,No,Mailed check,2,0
CX02714,18,68.23,Month-to-month,Fiber,No,Electronic check,1,1
CX02715,27,89.35,Month-to-month,DSL,No,Credit card,1,0
CX02716,36,33.62,Month-to-month,DSL,Yes,Electronic check,0,0
CX02717,36,96.12,Two year,Fiber,Yes,Mailed check,2,0
CX02718,8,58.9,Two year,Fiber,Yes,Credit card,2,0
CX02719,9,100.31,Month-to-month,Fiber,Yes,Credit card,2,1
CX02720,15,76.25,Month-to-month,DSL,Yes,Credit card,1,1
CX02721,23,94.38,Month-to-month,Fiber,Yes,Credit card,0,0
CX02722,70,79.66,Month-to-month,Fiber,No,Credit card,2,0
CX02723,20,91.13,Month-to-month,DSL,Yes,Credit card,0,0
CX02724,26,68.43,Month-to-month,DSL,Yes,Electronic check,1,0
CX02725,52,48.84,One year,Fiber,Yes,Bank transfer,0,0
CX02726,25,82.03,Month-to-month,Fiber,No,Mailed check,1,1
CX02727,72,82.89,Month-to-month,DSL,Yes,Electronic check,1,0
CX02728,36,113.51,Month-to-month,DSL,No,Electronic check,1,1
CX02729,27,23.01,One year,DSL,No,Credit card,1,0
CX02730,56,62.87,Month-to-month,Fiber,No,Mailed check,2,0
CX02731,57,90.65,Two year,Fiber,No,Credit card,2,0
CX02732,48,39.59,Month-to-month,None,Yes,Credit card,3,0
CX02733,11,62.22,Month-to-month,DSL,No,Bank transfer,4,1
CX02734,22,113.95,One year,Fiber,No,Electronic check,0,1
CX02735,42,98.49,Two year,Fiber,No,Bank transfer,2,0
CX02736,27,47.86,Month-to-month,Fiber,No,Electronic check,3,1
CX02737,32,98.72,Month-to-month,Fiber,Yes,Bank transfer,3,0
CX02738,21,93.38,Two year,Fiber,Yes,Credit card,1,1
CX02739,21,84.42,Two year,DSL,No,Bank transfer,0,0
CX02740,35,75.69,Month-to-month,Fiber,Yes,Mailed check,0,0
CX02741,60,72.54,Month-to-month,None,No,Mailed check,1,0
CX02742,27,48.12,One year,Fiber,Yes,Bank transfer,1,1
CX02743,54,55.92,Month-to-month,None,Yes,Electronic check,1,0
CX02744,71,83.47,Month-to-month,Fiber,No,Electronic check,2,1
CX02745,10,70.42,One year,Fiber,No,Electronic check,0,0
CX02746,67,108.09,One year,DSL,No,Electronic check,0,0
CX02747,22,59.97,One year,DSL,No,Bank transfer,3,0
CX02748,7,18.0,One year,Fiber,Yes,Electronic check,1,0
CX02749,60,59.97,Two year,None,Yes,Electronic check,1,0
CX02750,1,73.46,Month-to-month,DSL,No,Mailed check,2,1
CX02751,72,75.78,Month-to-month,DSL,Yes,Bank transfer,3,0
CX02752,15,68.85,Two year,Fiber,No,Electronic check,1,0
CX02753,45,49.23,Month-to-month,DSL,No,Mailed check,1,1
CX02754,18,100.3,Two year,DSL,Yes,Bank transfer,2,0
CX02755,63,52.74,One year,Fiber,Yes,Mailed check,2,0
CX02756,51,83.04,Two year,None,Yes,Credit card,3,0
CX02757,71,61.05,One year,DSL,Yes,Credit card,4,0
CX02758,57,41.01,Month-to-month,Fiber,No,Credit card,0,0
CX02759,54,98.54,One year,Fiber,No,Electronic check,1,1
CX02760,68,18.0,Month-to-month,Fiber,Yes,Bank transfer,1,0
CX02761,47,48.65,Month-to-month,Fiber,Yes,Credit card,3,0
CX02762,16,76.94,Month-to-month,Fiber,Yes,Electronic check,1,1
CX02763,16,59.57,Month-to-month,DSL,No,Credit card,0,1
CX02764,48,83.96,Month-to-month,Fiber,No,Bank transfer,1,0
CX02765,27,65.24,Month-to-month,DSL,Yes,Electronic check,1,1
CX02766,55,57.47,Two year,DSL,No,Electronic check,3,0
CX02767,45,115.05,Two year,Fiber,Yes,Mailed check,1,0
CX02768,3,62.62,Two year,Fiber,Yes,Mailed check,0,0
CX02769,67,63.99,One year,Fiber,Yes,Mailed check,0,0
CX02770,71,43.64,One year,DSL,No,Electronic check,2,0
CX02771,22,51.02,Month-to-month,Fiber,No,Credit card,1,1
CX02772,21,81.79,Month-to-month,Fiber,Yes,Bank transfer,0,1
CX02773,29,79.92,One year,DSL,Yes,Electronic check,2,0
CX02774,59,67.55,One year,DSL,Yes,Credit card,1,0
CX02775,2,52.1,One year,Fiber,No,Electronic check,1,0
CX02776,13,82.63,One year,DSL,No,Credit card,3,0
CX02777,51,30.04,One year,Fiber,No,Electronic check,2,0
CX02778,31,60.03,One year,None,Yes,Mailed check,2,0
CX02779,32,62.0,Month-to-month,Fiber,Yes,Credit card,2,1
CX02780,68,48.94,Month-to-month,DSL,Yes,Bank transfer,1,0
CX02781,58,70.94,Two year,Fiber,Yes,Bank transfer,0,0
CX02782,9,52.89,One year,Fiber,No,Bank transfer,1,0
CX02783,17,49.92,Two year,Fiber,Yes,Electronic check,2,0
CX02784,19,107.28,Month-to-month,Fiber,No,Mailed check,2,1
CX02785,48,83.94,Month-to-month,Fiber,Yes,Credit card,1,0
CX02786,31,94.04,Month-to-month,DSL,Yes,Mailed check,2,1
CX02787,49,68.79,Month-to-month,DSL,Yes,Mailed check,2,0
CX02788,17,88.9,One year,DSL,No,Credit card,2,0
CX02789,34,84.87,Two year,None,No,Credit card,1,0
CX02790,27,94.4,Two year,Fiber,No,Credit card,2,0
CX02791,14,119.83,Month-to-month,DSL,No,Bank transfer,3,1
CX02792,15,62.74,Month-to-month,None,No,Mailed check,2,0
CX02793,30,73.44,Month-to-month,DSL,No,Electronic check,1,1
CX02794,49,66.62,One year,DSL,No,Credit card,0,0
CX02795,54,18.0,Month-to-month,DSL,No,Bank transfer,0,1
CX02796,56,37.05,One year,Fiber,No,Credit card,0,0
CX02797,14,68.2,One year,None,No,Mailed check,0,0
CX02798,42,81.74,Two year,Fiber,No,Electronic check,1,0
CX02799,7,55.14,Month-to-month,DSL,No,Bank transfer,5,1
CX02800,10,92.81,Month-to-month,Fiber,No,Bank transfer,3,0
CX02801,34,96.09,Month-to-month,DSL,Yes,Electronic check,1,1
CX02802,51,58.76,Month-to-month,DSL,No,Mailed check,2,0
CX02803,17,99.19,One year,DSL,No,Credit card,0,0
CX02804,13,106.41,Month-to-month,DSL,No,Credit card,2,1
CX02805,58,78.1,Month-to-month,DSL,Yes,Electronic check,3,0
CX02806,44,46.3,Two year,None,No,Mailed check,1,0
CX02807,59,100.21,One year,Fiber,Yes,Credit card,3,0
CX02808,7,64.31,Month-to-month,Fiber,Yes,Electronic check,2,1
CX02809,69,59.62,Two year,None,No,Electronic check,1,0
CX02810,59,70.5,One year,Fiber,No,Bank transfer,1,0
CX02811,61,56.12,Month-to-month,DSL,No,Credit card,1,0
CX02812,8,91.55,Month-to-month,DSL,Yes,Electronic check,4,1
CX02813,47,85.07,One year,None,No,Mailed check,0,0
CX02814,39,94.79,Month-to-month,DSL,Yes,Credit card,1,0
CX02815,14,80.77,One year,DSL,No,Bank transfer,1,0
CX02816,66,50.52,Month-to-month,Fiber,No,Electronic check,1,0
CX02817,60,64.49,One year,Fiber,Yes,Electronic check,4,0
CX02818,60,87.26,Two year,DSL,No,Electronic check,3,0
CX02819,53,59.05,Month-to-month,Fiber,No,Credit card,1,0
CX02820,13,132.24,Month-to-month,DSL,No,Bank transfer,0,1
CX02821,54,62.67,Two year,None,Yes,Mailed check,4,0
CX02822,34,55.1,Two year,DSL,No,Bank transfer,0,0
CX02823,51,93.28,Month-to-month,DSL,Yes,Bank transfer,0,0
CX02824,43,84.45,Month-to-month,Fiber,No,Bank transfer,2,0
CX02825,60,67.39,Month-to-month,Fiber,Yes,Credit card,0,0
CX02826,38,62.93,Month-to-month,None,No,Credit card,2,0
CX02827,22,77.38,Month-to-month,Fiber,No,Mailed check,2,1
CX02828,48,86.38,One year,None,No,Bank transfer,2,0
CX02829,49,84.78,Month-to-month,DSL,Yes,Credit card,1,0
CX02830,21,61.36,Month-to-month,None,Yes,Credit card,2,0
CX02831,38,77.5,Two year,Fiber,No,Electronic check,2,0
CX02832,48,86.57,One year,DSL,Yes,Bank transfer,2,0
CX02833,25,84.83,Month-to-month,DSL,No,Credit card,0,1
CX02834,13,18.0,Month-to-month,DSL,No,Credit card,1,1
CX02835,24,48.41,Month-to-month,Fiber,Yes,Mailed check,0,0
CX02836,61,50.93,Two year,Fiber,No,Electronic check,5,1
CX02837,12,62.93,Two year,None,No,Mailed check,0,0
CX02838,29,71.94,Month-to-month,Fiber,Yes,Electronic check,3,0
CX02839,36,88.27,One year,DSL,No,Credit card,2,1
CX02840,58,81.59,Month-to-month,None,Yes,Electronic check,2,0
CX02841,27,65.21,Two year,Fiber,No,Electronic check,1,0
CX02842,72,68.51,Two year,Fiber,No,Bank transfer,2,0
CX02843,31,106.7,Month-to-month,Fiber,Yes,Credit card,1,1
CX02844,34,54.52,Month-to-month,Fiber,Yes,Electronic check,1,0
CX02845,62,74.7,Month-to-month,DSL,Yes,Electronic check,1,0
CX02846,33,102.44,Month-to-month,DSL,Yes,Bank transfer,0,1
CX02847,50,75.61,One year,DSL,No,Bank transfer,2,1
CX02848,26,23.04,Month-to-month,Fiber,Yes,Electronic check,0,1
CX02849,49,76.25,Month-to-month,Fiber,No,Electronic check,5,1
CX02850,43,59.48,Month-to-month,Fiber,Yes,Credit card,3,0
CX02851,71,65.51,One year,Fiber,Yes,Electronic check,4,0
CX02852,29,91.12,One year,Fiber,No,Electronic check,1,1
CX02853,16,78.33,Month-to-month,Fiber,No,Bank transfer,1,1
CX02854,11,62.19,Month-to-month,DSL,No,Electronic check,2,1
CX02855,37,87.62,One year,Fiber,No,Credit card,2,0
CX02856,37,77.58,One year,Fiber,Yes,Credit card,3,1
CX02857,7,70.31,One year,Fiber,No,Electronic check,1,0
CX02858,1,74.62,One year,DSL,No,Credit card,0,0
CX02859,29,73.57,Month-to-month,Fiber,Yes,Bank transfer,3,1
CX02860,3,60.53,Two year,Fiber,No,Bank transfer,2,0
CX02861,69,57.9,Month-to-month,Fiber,Yes,Bank transfer,2,0
CX02862,57,68.55,Month-to-month,Fiber,No,Mailed check,1,1
CX02863,7,47.01,One year,Fiber,Yes,Electronic check,0,0
CX02864,57,40.3,Month-to-month,Fiber,No,Electronic check,3,0
CX02865,55,96.62,One year,Fiber,Yes,Electronic check,2,0
CX02866,53,62.73,Month-to-month,DSL,No,Electronic check,1,0
CX02867,63,67.47,Month-to-month,Fiber,No,Bank transfer,2,0
CX02868,51,65.03,One year,None,No,Credit card,1,0
CX02869,37,68.51,One year,None,No,Bank transfer,1,0
CX02870,53,68.5,Month-to-month,DSL,Yes,Bank transfer,3,1
CX02871,58,69.43,One year,DSL,Yes,Credit card,3,0
CX02872,43,50.29,Month-to-month,Fiber,No,Credit card,1,0
CX02873,32,88.5,One year,Fiber,No,Mailed check,1,0
CX02874,42,52.77,Month-to-month,None,Yes,Credit card,2,0
CX02875,26,90.77,Month-to-month,Fiber,No,Mailed check,0,1
CX02876,30,25.79,Month-to-month,DSL,No,Electronic check,2,1
CX02877,37,44.65,One year,DSL,Yes,Credit card,3,0
CX02878,54,89.83,Month-to-month,DSL,Yes,Electronic check,2,0
CX02879,15,64.74,One year,Fiber,Yes,Electronic check,1,0
CX02880,32,53.24,Month-to-month,Fiber,No,Mailed check,1,0
CX02881,23,76.25,Month-to-month,Fiber,Yes,Mailed check,2,0
CX02882,12,45.0,Two year,None,No,Bank transfer,1,0
CX02883,22,69.69,Two year,DSL,No,Credit card,2,0
CX02884,22,19.27,Month-to-month,Fiber,No,Bank transfer,2,0
CX02885,72,58.05,Two year,DSL,No,Electronic check,0,0
CX02886,28,53.7,Month-to-month,Fiber,Yes,Electronic check,3,0
CX02887,25,79.87,One year,None,Yes,Bank transfer,3,0
CX02888,29,87.27,Two year,Fiber,No,Electronic check,1,0
CX02889,17,49.2,Month-to-month,Fiber,No,Bank transfer,1,1
CX02890,66,103.4,Month-to-month,None,No,Credit card,0,0
CX02891,68,54.98,Two year,None,Yes,Mailed check,2,0
CX02892,29,22.77,Month-to-month,DSL,Yes,Bank transfer,5,0
CX02893,10,18.0,Two year,None,No,Credit card,1,0
CX02894,2,101.86,Two year,Fiber,Yes,Credit card,0,1
CX02895,70,66.07,Two year,Fiber,Yes,Bank transfer,0,0
CX02896,60,53.76,One year,None,No,Electronic check,0,0
CX02897,62,51.55,Month-to-month,None,No,Credit card,0,0
CX02898,43,43.97,Two year,DSL,No,Mailed check,1,0
CX02899,47,97.75,Month-to-month,Fiber,No,Bank transfer,0,0
CX02900,56,66.15,Month-to-month,DSL,No,Electronic check,1,0
CX02901,31,107.38,Month-to-month,Fiber,Yes,Electronic check,3,1
CX02902,60,63.62,Month-to-month,Fiber,Yes,Electronic check,4,1
CX02903,15,18.0,Month-to-month,None,No,Mailed check,1,1
CX02904,33,86.58,One year,Fiber,Yes,Mailed check,1,0
CX02905,8,59.9,Two year,Fiber,Yes,Mailed check,0,0
CX02906,56,62.78,Month-to-month,DSL,No,Electronic check,4,0
